name,pub_year,older,same_age,younger,author_age,institution,existing_collab,new_collab,older_shared_inst,same_age_shared_inst,younger_shared_inst,prop_younger,total_coauth,nb_papers,density,is_prof,group_size,perceived_as_male,department,has_research_group,OpenAlex id,group_url,first_pub_year,college,changing_rate
Adam K. Anderson,1999,4.0,3.0,0.0,5,Yale University,0.0,7.0,,,,0.0,7.0,1.0,0.0,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,0.110473661693075
Adam K. Anderson,2000,8.0,5.0,0.0,6,Yale University,9.0,4.0,,,,0.0,13.0,6.0,0.0,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,0.110473661693075
Adam K. Anderson,2001,1.0,3.0,0.0,7,Yale University,0.0,4.0,,,,0.0,4.0,3.0,0.0,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,0.110473661693075
Adam K. Anderson,2002,1.0,0.0,0.0,8,Stanford University,1.0,0.0,,,,0.0,1.0,2.0,0.0,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,0.110473661693075
Adam K. Anderson,2003,3.0,4.0,0.0,9,"University of California, Berkeley",0.0,7.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,0.110473661693075
Adam K. Anderson,2004,3.0,0.0,0.0,10,Stanford University,0.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,0.110473661693075
Adam K. Anderson,2006,1.0,2.0,5.0,12,University of Toronto,1.0,7.0,0.0,1.0,3.0,0.625,8.0,3.0,0.333,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2007,22.0,31.0,12.0,13,University of Toronto,2.0,63.0,3.0,0.0,2.0,0.1846153846153846,65.0,5.0,0.429,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2008,7.0,8.0,8.0,14,University of Toronto,3.0,20.0,2.0,2.0,6.0,0.3478260869565217,23.0,10.0,0.267,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2009,5.0,2.0,3.0,15,University of Toronto,1.0,9.0,1.0,2.0,2.0,0.3,10.0,6.0,0.467,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2010,6.0,3.0,6.0,16,University of Toronto,11.0,4.0,2.0,1.0,3.0,0.4,15.0,7.0,0.25,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2011,9.0,7.0,7.0,17,University of Toronto,15.0,8.0,6.0,3.0,5.0,0.3043478260869565,23.0,8.0,0.374,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2012,2.0,5.0,7.0,18,University of Toronto,7.0,7.0,1.0,2.0,4.0,0.5,14.0,9.0,0.4,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2013,8.0,7.0,14.0,19,University of Toronto,12.0,17.0,4.0,1.0,8.0,0.4827586206896552,29.0,11.0,0.274,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2014,11.0,10.0,14.0,20,University of Toronto,16.0,19.0,4.0,4.0,3.0,0.4,35.0,11.0,0.234,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2015,6.0,3.0,7.0,21,Cornell University,12.0,4.0,,,,0.4375,16.0,5.0,0.382,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2016,2.0,0.0,7.0,22,Cornell University,3.0,6.0,,,,0.7777777777777778,9.0,5.0,0.4,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2017,1.0,1.0,3.0,23,Cornell University,4.0,1.0,,,,0.6,5.0,5.0,1.0,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2018,6.0,7.0,10.0,24,Cornell University,10.0,13.0,1.0,3.0,4.0,0.4347826086956521,23.0,6.0,0.309,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2019,3.0,4.0,10.0,25,Cornell University,9.0,8.0,0.0,2.0,2.0,0.5882352941176471,17.0,6.0,0.333,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2020,8.0,10.0,16.0,26,Cornell University,9.0,25.0,0.0,1.0,2.0,0.4705882352941176,34.0,9.0,0.348,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2021,6.0,6.0,20.0,27,Cornell University,12.0,20.0,0.0,2.0,5.0,0.625,32.0,8.0,0.179,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2022,6.0,1.0,17.0,28,Cornell University,13.0,11.0,1.0,1.0,7.0,0.7083333333333334,24.0,8.0,0.132,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Adam K. Anderson,2023,7.0,11.0,19.0,29,Cornell University,13.0,24.0,1.0,1.0,7.0,0.5135135135135135,37.0,15.0,0.187,1.0,,1.0,Human Development,1.0,A5018443530,http://aclab.human.cornell.edu/People.html,,Social Sciences,10.1531640475
Aditya Parameswaran,2008,2.0,2.0,0.0,0,Stanford University,0.0,4.0,,,,0.0,4.0,2.0,0.0,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2008,2.0,2.0,0.0,0,Stanford University,0.0,4.0,,,,0.0,4.0,2.0,0.0,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2009,1.0,2.0,0.0,1,Stanford University,2.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2009,1.0,2.0,0.0,1,Stanford University,2.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2010,3.0,7.0,0.0,2,Stanford University,2.0,8.0,2.0,5.0,0.0,0.0,10.0,5.0,0.0,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2010,3.0,7.0,0.0,2,Stanford University,2.0,8.0,2.0,5.0,0.0,0.0,10.0,5.0,0.0,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2011,4.0,4.0,0.0,3,Stanford University,5.0,3.0,2.0,2.0,0.0,0.0,8.0,7.0,0.0,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2011,4.0,4.0,0.0,3,Stanford University,5.0,3.0,2.0,2.0,0.0,0.0,8.0,7.0,0.0,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2012,8.0,8.0,0.0,4,Stanford University,5.0,11.0,5.0,1.0,0.0,0.0,16.0,8.0,0.0,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2012,8.0,8.0,0.0,4,Stanford University,5.0,11.0,5.0,1.0,0.0,0.0,16.0,8.0,0.0,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2013,6.0,6.0,0.0,5,Stanford University,8.0,4.0,3.0,2.0,0.0,0.0,12.0,4.0,0.0,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2013,6.0,6.0,0.0,5,Stanford University,8.0,4.0,3.0,2.0,0.0,0.0,12.0,4.0,0.0,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2014,11.0,14.0,0.0,6,University of Illinois Urbana-Champaign,6.0,19.0,,,,0.0,25.0,11.0,0.0,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2014,11.0,14.0,0.0,6,University of Illinois Urbana-Champaign,6.0,19.0,,,,0.0,25.0,11.0,0.0,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2015,21.0,18.0,0.0,7,University of Illinois Urbana-Champaign,19.0,20.0,7.0,6.0,0.0,0.0,39.0,23.0,0.0,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2015,21.0,18.0,0.0,7,University of Illinois Urbana-Champaign,19.0,20.0,7.0,6.0,0.0,0.0,39.0,23.0,0.0,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,0.06492150072203251
Aditya Parameswaran,2016,13.0,9.0,4.0,8,University of Illinois Urbana-Champaign,14.0,12.0,3.0,2.0,1.0,0.1538461538461538,26.0,13.0,0.227,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2016,13.0,9.0,4.0,8,University of Illinois Urbana-Champaign,14.0,12.0,3.0,2.0,1.0,0.1538461538461538,26.0,13.0,0.227,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2017,18.0,14.0,8.0,9,University of Illinois Urbana-Champaign,23.0,17.0,9.0,5.0,6.0,0.2,40.0,14.0,0.219,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2017,18.0,14.0,8.0,9,University of Illinois Urbana-Champaign,23.0,17.0,9.0,5.0,6.0,0.2,40.0,14.0,0.219,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2018,15.0,12.0,9.0,10,University of Illinois Urbana-Champaign,18.0,18.0,9.0,6.0,7.0,0.25,36.0,20.0,0.143,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2018,15.0,12.0,9.0,10,University of Illinois Urbana-Champaign,18.0,18.0,9.0,6.0,7.0,0.25,36.0,20.0,0.143,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2019,14.0,10.0,8.0,11,"University of California, Berkeley",20.0,12.0,0.0,0.0,1.0,0.25,32.0,12.0,0.333,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2019,14.0,10.0,8.0,11,"University of California, Berkeley",20.0,12.0,0.0,0.0,1.0,0.25,32.0,12.0,0.333,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2020,14.0,7.0,8.0,12,"University of California, Berkeley",15.0,14.0,5.0,2.0,6.0,0.2758620689655172,29.0,8.0,0.359,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2020,14.0,7.0,8.0,12,"University of California, Berkeley",15.0,14.0,5.0,2.0,6.0,0.2758620689655172,29.0,8.0,0.359,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2021,14.0,11.0,15.0,13,"University of California, Berkeley",22.0,18.0,0.0,3.0,2.0,0.375,40.0,13.0,0.277,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2021,14.0,11.0,15.0,13,"University of California, Berkeley",22.0,18.0,0.0,3.0,2.0,0.375,40.0,13.0,0.277,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2022,21.0,9.0,6.0,14,"University of California, Berkeley",14.0,22.0,1.0,0.0,1.0,0.1666666666666666,36.0,10.0,0.288,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2022,21.0,9.0,6.0,14,"University of California, Berkeley",14.0,22.0,1.0,0.0,1.0,0.1666666666666666,36.0,10.0,0.288,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2023,8.0,8.0,7.0,15,"University of California, Berkeley",3.0,20.0,0.0,1.0,0.0,0.3043478260869565,23.0,9.0,0.183,1.0,,0.0,School of Information,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Aditya Parameswaran,2023,8.0,8.0,7.0,15,"University of California, Berkeley",3.0,20.0,0.0,1.0,0.0,0.3043478260869565,23.0,9.0,0.183,1.0,,0.0,Electrical Engineering and Computer Sciences,1.0,A5013608601,,2008.0,Computer Science,8.0987306
Akasha M. Faist,2013,5.0,4.0,0.0,3,University of Colorado Boulder,0.0,9.0,5.0,3.0,0.0,0.0,9.0,2.0,0.0,1.0,,0.0,Rangeland and Restoration Ecology,1.0,a5029940152,https://www.umt.edu/faist-lab/people/default.php,2010.0,Earth Science,0.4535942764590001
Akasha M. Faist,2015,3.0,4.0,0.0,5,University of Colorado Boulder,1.0,6.0,2.0,2.0,0.0,0.0,7.0,4.0,0.0,1.0,,0.0,Rangeland and Restoration Ecology,1.0,a5029940152,https://www.umt.edu/faist-lab/people/default.php,2010.0,Earth Science,0.4535942764590001
Akasha M. Faist,2016,2.0,2.0,0.0,6,University of Colorado Boulder,2.0,2.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,1.0,,0.0,Rangeland and Restoration Ecology,1.0,a5029940152,https://www.umt.edu/faist-lab/people/default.php,2010.0,Earth Science,0.4535942764590001
Akasha M. Faist,2017,8.0,5.0,0.0,7,University of Colorado Boulder,2.0,11.0,1.0,2.0,0.0,0.0,13.0,5.0,0.0,1.0,,0.0,Rangeland and Restoration Ecology,1.0,a5029940152,https://www.umt.edu/faist-lab/people/default.php,2010.0,Earth Science,0.4535942764590001
Akasha M. Faist,2018,14.0,15.0,4.0,8,New Mexico State University,4.0,29.0,,,,0.1212121212121212,33.0,3.0,1.0,1.0,,0.0,Rangeland and Restoration Ecology,1.0,a5029940152,https://www.umt.edu/faist-lab/people/default.php,2010.0,Earth Science,4.8165556899999995
Akasha M. Faist,2019,9.0,5.0,1.0,9,New Mexico State University,5.0,10.0,1.0,0.0,0.0,0.0666666666666666,15.0,3.0,1.0,1.0,,0.0,Rangeland and Restoration Ecology,1.0,a5029940152,https://www.umt.edu/faist-lab/people/default.php,2010.0,Earth Science,4.8165556899999995
Akasha M. Faist,2020,18.0,16.0,2.0,10,New Mexico State University,13.0,23.0,5.0,2.0,0.0,0.0555555555555555,36.0,5.0,0.816,1.0,,0.0,Rangeland and Restoration Ecology,1.0,a5029940152,https://www.umt.edu/faist-lab/people/default.php,2010.0,Earth Science,4.8165556899999995
Akasha M. Faist,2021,46.0,59.0,10.0,11,New Mexico State University,23.0,92.0,2.0,4.0,0.0,0.0869565217391304,115.0,10.0,0.774,1.0,,0.0,Rangeland and Restoration Ecology,1.0,a5029940152,https://www.umt.edu/faist-lab/people/default.php,2010.0,Earth Science,4.8165556899999995
Akasha M. Faist,2022,29.0,30.0,4.0,12,New Mexico State University,41.0,22.0,7.0,3.0,2.0,0.0634920634920634,63.0,7.0,0.355,1.0,,0.0,Rangeland and Restoration Ecology,1.0,a5029940152,https://www.umt.edu/faist-lab/people/default.php,2010.0,Earth Science,4.8165556899999995
Akasha M. Faist,2023,21.0,22.0,5.0,13,University of Montana,23.0,25.0,1.0,0.0,0.0,0.1041666666666666,48.0,7.0,0.39,1.0,,0.0,Rangeland and Restoration Ecology,1.0,a5029940152,https://www.umt.edu/faist-lab/people/default.php,2010.0,Earth Science,4.8165556899999995
Alain Paquette,2006,1.0,0.0,0.0,0,Université de Montréal,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,0.3975245010250001
Alain Paquette,2007,4.0,1.0,0.0,1,Université de Montréal,1.0,4.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,0.3975245010250001
Alain Paquette,2008,4.0,1.0,0.0,2,Université de Montréal,3.0,2.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,0.3975245010250001
Alain Paquette,2009,6.0,5.0,0.0,3,Université du Québec à Montréal,1.0,10.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,0.3975245010250001
Alain Paquette,2010,4.0,2.0,0.0,4,Université du Québec à Montréal,2.0,4.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,0.3975245010250001
Alain Paquette,2011,4.0,1.0,0.0,5,Université du Québec à Montréal,2.0,3.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,0.3975245010250001
Alain Paquette,2012,10.0,2.0,0.0,6,Université du Québec à Montréal,4.0,8.0,2.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,0.3975245010250001
Alain Paquette,2013,19.0,17.0,0.0,7,Université du Québec à Montréal,2.0,34.0,1.0,4.0,0.0,0.0,36.0,10.0,0.0,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,0.3975245010250001
Alain Paquette,2014,37.0,20.0,2.0,8,Université du Québec à Montréal,14.0,45.0,7.0,1.0,1.0,0.0338983050847457,59.0,12.0,0.703,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,0.3975245010250001
Alain Paquette,2015,41.0,21.0,1.0,9,Université du Québec à Montréal,16.0,47.0,1.0,1.0,0.0,0.0158730158730158,63.0,7.0,1.0,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,0.3975245010250001
Alain Paquette,2016,75.0,48.0,12.0,10,Université du Québec à Montréal,31.0,104.0,1.0,4.0,0.0,0.0888888888888888,135.0,8.0,0.638,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,14.872814550000001
Alain Paquette,2017,52.0,39.0,6.0,11,Université du Québec à Montréal,37.0,60.0,1.0,1.0,1.0,0.0618556701030927,97.0,12.0,0.873,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,14.872814550000001
Alain Paquette,2018,66.0,66.0,16.0,12,Université du Québec à Montréal,33.0,115.0,1.0,0.0,1.0,0.1081081081081081,148.0,10.0,0.668,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,14.872814550000001
Alain Paquette,2019,22.0,21.0,6.0,13,Université du Québec à Montréal,38.0,11.0,2.0,2.0,3.0,0.1224489795918367,49.0,6.0,0.422,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,14.872814550000001
Alain Paquette,2020,67.0,41.0,18.0,14,Université du Québec à Montréal,46.0,80.0,3.0,2.0,1.0,0.1428571428571428,126.0,9.0,0.273,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,14.872814550000001
Alain Paquette,2021,40.0,29.0,15.0,15,Université du Québec à Montréal,42.0,42.0,4.0,2.0,7.0,0.1785714285714285,84.0,13.0,0.29,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,14.872814550000001
Alain Paquette,2022,95.0,66.0,24.0,16,Université du Québec à Montréal,87.0,98.0,3.0,2.0,1.0,0.1297297297297297,185.0,12.0,0.607,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,14.872814550000001
Alain Paquette,2023,61.0,39.0,28.0,17,Université du Québec à Montréal,87.0,41.0,5.0,5.0,8.0,0.21875,128.0,16.0,0.301,1.0,,1.0,Biology,1.0,A5007853190,https://paqlab.uqam.ca/about-Members.php?lang=fr,2006.0,Biological Sciences,14.872814550000001
Alan E. Wilson,2001,2.0,1.0,0.0,2,Centre for Addiction and Mental Health,0.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,,1.0,"School of Fisheries, Aquaculture & Aquatic Sciences",1.0,a5063349034,https://www.wilsonlab.com/,1999.0,Biological Sciences,1.25011008417
Alan E. Wilson,2002,1.0,0.0,0.0,3,,0.0,1.0,,,,0.0,1.0,1.0,0.0,1.0,,1.0,"School of Fisheries, Aquaculture & Aquatic Sciences",1.0,a5063349034,https://www.wilsonlab.com/,1999.0,Biological Sciences,1.25011008417
Alan E. Wilson,2004,5.0,4.0,0.0,5,Georgia Institute of Technology,1.0,8.0,3.0,3.0,0.0,0.0,9.0,4.0,0.0,1.0,,1.0,"School of Fisheries, Aquaculture & Aquatic Sciences",1.0,a5063349034,https://www.wilsonlab.com/,1999.0,Biological Sciences,1.25011008417
Alan E. Wilson,2005,10.0,5.0,0.0,6,Georgia Institute of Technology,4.0,11.0,1.0,0.0,0.0,0.0,15.0,5.0,0.0,1.0,,1.0,"School of Fisheries, Aquaculture & Aquatic Sciences",1.0,a5063349034,https://www.wilsonlab.com/,1999.0,Biological Sciences,1.25011008417
Alan E. Wilson,2006,2.0,2.0,0.0,7,Georgia Institute of Technology,2.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,,1.0,"School of Fisheries, Aquaculture & Aquatic Sciences",1.0,a5063349034,https://www.wilsonlab.com/,1999.0,Biological Sciences,1.25011008417
Alan E. Wilson,2007,1.0,0.0,0.0,8,Georgia Institute of Technology,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,,1.0,"School of Fisheries, Aquaculture & Aquatic Sciences",1.0,a5063349034,https://www.wilsonlab.com/,1999.0,Biological Sciences,1.25011008417
Alan E. Wilson,2008,9.0,5.0,1.0,9,Auburn University,4.0,11.0,,,,0.0666666666666666,15.0,6.0,1.0,1.0,,1.0,"School of Fisheries, Aquaculture & Aquatic Sciences",1.0,a5063349034,https://www.wilsonlab.com/,1999.0,Biological Sciences,1.25011008417
